Player Name,Team,Minutes Played,Player Link,Player State
Dawson Garcia,MINNESOTA,954,https://www.espn.com/mens-college-basketball/player/_/id/4432188/dawson-garcia,MN
Lu'Cye Patterson,MINNESOTA,906,https://www.espn.com/mens-college-basketball/player/_/id/4703979/lucye-patterson,MN
Mike Mitchell Jr.,MINNESOTA,629,https://www.espn.com/mens-college-basketball/player/_/id/4897176/mike-mitchell-jr,CA
Femi Odukale,MINNESOTA,780,https://www.espn.com/mens-college-basketball/player/_/id/4701839/femi-odukale,NY
Parker Fox,MINNESOTA,526,https://www.espn.com/mens-college-basketball/player/_/id/4897429/parker-fox,MN
Isaac Asuma,MINNESOTA,669,https://www.espn.com/mens-college-basketball/player/_/id/5144165/isaac-asuma,MN
Brennan Rigsby,MINNESOTA,377,https://www.espn.com/mens-college-basketball/player/_/id/5105622/brennan-rigsby,CO
Frank Mitchell,MINNESOTA,343,https://www.espn.com/mens-college-basketball/player/_/id/5107180/frank-mitchell,ON
Trey Edmonds,MINNESOTA,199,https://www.espn.com/mens-college-basketball/player/_/id/4896871/trey-edmonds,CO
Caleb Williams,MINNESOTA,16,https://www.espn.com/mens-college-basketball/player/_/id/5239568/caleb-williams,WI
Kadyn Betts,MINNESOTA,100,https://www.espn.com/mens-college-basketball/player/_/id/5105819/kadyn-betts,CO
Lincoln Meister,MINNESOTA,1,https://www.espn.com/mens-college-basketball/player/_/id/4909965/lincoln-meister,MN
Erick Reader,MINNESOTA,1,https://www.espn.com/mens-college-basketball/player/_/id/5114325/erick-reader,MN
Max Sheridan,MINNESOTA,1,https://www.espn.com/mens-college-basketball/player/_/id/5239569/max-sheridan,CA
Josh Hubbard,MISSISSIPPI STATE,883,https://www.espn.com/mens-college-basketball/player/_/id/4895740/josh-hubbard,MS
KeShawn Murphy,MISSISSIPPI STATE,645,https://www.espn.com/mens-college-basketball/player/_/id/4683756/keshawn-murphy,AL
Claudell Harris Jr.,MISSISSIPPI STATE,644,https://www.espn.com/mens-college-basketball/player/_/id/4896985/claudell-harris-jr,LA
Riley Kugel,MISSISSIPPI STATE,561,https://www.espn.com/mens-college-basketball/player/_/id/5105529/riley-kugel,FL
RJ Melendez,MISSISSIPPI STATE,601,https://www.espn.com/mens-college-basketball/player/_/id/4683738/rj-melendez,Pu
Cameron Matthews,MISSISSIPPI STATE,772,https://www.espn.com/mens-college-basketball/player/_/id/4432394/cameron-matthews,MS
Michael Nwoko,MISSISSIPPI STATE,428,https://www.espn.com/mens-college-basketball/player/_/id/4895795/michael-nwoko,ON
Kanye Clary,MISSISSIPPI STATE,131,https://www.espn.com/mens-college-basketball/player/_/id/5105844/kanye-clary,VA
Shawn Jones Jr.,MISSISSIPPI STATE,511,https://www.espn.com/mens-college-basketball/player/_/id/5105540/shawn-jones-jr,TX
Martavious Russell,MISSISSIPPI STATE,43,https://www.espn.com/mens-college-basketball/player/_/id/5105539/martavious-russell,AL
Gai Chol,MISSISSIPPI STATE,62,https://www.espn.com/mens-college-basketball/player/_/id/4685688/gai-chol,So
Jeremy Foumena,MISSISSIPPI STATE,23,https://www.espn.com/mens-college-basketball/player/_/id/5105970/jeremy-foumena,PQ
Dellquan Warren,MISSISSIPPI STATE,121,https://www.espn.com/mens-college-basketball/player/_/id/4873112/dellquan-warren,PA
Harrison Alexander,MISSISSIPPI STATE,20,https://www.espn.com/mens-college-basketball/player/_/id/5174316/harrison-alexander,MS
Trey Jackson III,MISSISSIPPI STATE,7,https://www.espn.com/mens-college-basketball/player/_/id/5174318/trey-jackson-iii,MS
Mark Mitchell,MISSOURI,739,https://www.espn.com/mens-college-basketball/player/_/id/4433285/mark-mitchell,KS
Caleb Grill,MISSOURI,540,https://www.espn.com/mens-college-basketball/player/_/id/4431973/caleb-grill,KS
Tamar Bates,MISSOURI,691,https://www.espn.com/mens-college-basketball/player/_/id/4683933/tamar-bates,KS
Anthony Robinson II,MISSOURI,599,https://www.espn.com/mens-college-basketball/player/_/id/5054085/anthony-robinson-ii,FL
Tony Perkins,MISSOURI,582,https://www.espn.com/mens-college-basketball/player/_/id/4433130/tony-perkins,IN
Trent Pierce,MISSOURI,447,https://www.espn.com/mens-college-basketball/player/_/id/5037881/trent-pierce,OK
Marques Warrick,MISSOURI,363,https://www.espn.com/mens-college-basketball/player/_/id/4702714/marques-warrick,KY
Jacob Crews,MISSOURI,313,https://www.espn.com/mens-college-basketball/player/_/id/4432515/jacob-crews,FL
Josh Gray,MISSOURI,402,https://www.espn.com/mens-college-basketball/player/_/id/4706679/josh-gray,NY
Marcus Allen,MISSOURI,229,https://www.espn.com/mens-college-basketball/player/_/id/4869762/marcus-allen,FL
Aidan Shaw,MISSOURI,225,https://www.espn.com/mens-college-basketball/player/_/id/5105543/aidan-shaw,KS
Annor Boateng,MISSOURI,98,https://www.espn.com/mens-college-basketball/player/_/id/5238218/annor-boateng,AR
T.O. Barrett,MISSOURI,77,https://www.espn.com/mens-college-basketball/player/_/id/5144166/to-barrett,OK
Peyton Marshall,MISSOURI,89,https://www.espn.com/mens-college-basketball/player/_/id/5061592/peyton-marshall,GA
JV Brown,MISSOURI,3,https://www.espn.com/mens-college-basketball/player/_/id/5174299/jv-brown,CA
Jeremy Sanchez,MISSOURI,3,https://www.espn.com/mens-college-basketball/player/_/id/5238219/jeremy-sanchez,OH
Brice Williams,NEBRASKA,886,https://www.espn.com/mens-college-basketball/player/_/id/4592843/brice-williams,NC
Juwan Gary,NEBRASKA,791,https://www.espn.com/mens-college-basketball/player/_/id/4431707/juwan-gary,SC
Connor Essegian,NEBRASKA,601,https://www.espn.com/mens-college-basketball/player/_/id/5105861/connor-essegian,IN
Andrew Morgan,NEBRASKA,491,https://www.espn.com/mens-college-basketball/player/_/id/4897275/andrew-morgan,MN
Rollie Worster,NEBRASKA,692,https://www.espn.com/mens-college-basketball/player/_/id/4701995/rollie-worster,MT
Berke Buyuktuncel,NEBRASKA,555,https://www.espn.com/mens-college-basketball/player/_/id/5174982/berke-buyuktuncel,Tu
Sam Hoiberg,NEBRASKA,584,https://www.espn.com/mens-college-basketball/player/_/id/4897432/sam-hoiberg,NE
Braxton Meah,NEBRASKA,347,https://www.espn.com/mens-college-basketball/player/_/id/4703242/braxton-meah,UT
Gavin Griffiths,NEBRASKA,133,https://www.espn.com/mens-college-basketball/player/_/id/4884255/gavin-griffiths,CT
Ahron Ulis,NEBRASKA,277,https://www.espn.com/mens-college-basketball/player/_/id/4432454/ahron-ulis,IL
Jeffrey Grace III,NEBRASKA,11,https://www.espn.com/mens-college-basketball/player/_/id/4898111/jeffrey-grace-iii,IL
Cale Jacobsen,NEBRASKA,74,https://www.espn.com/mens-college-basketball/player/_/id/5105827/cale-jacobsen,NE
Henry Burt,NEBRASKA,8,https://www.espn.com/mens-college-basketball/player/_/id/5105828/henry-burt,NE
Nick Davidson,NEVADA,882,https://www.espn.com/mens-college-basketball/player/_/id/4699440/nick-davidson,CA
Kobe Sanders,NEVADA,834,https://www.espn.com/mens-college-basketball/player/_/id/4702352/kobe-sanders,CA
Justin McBride,NEVADA,492,https://www.espn.com/mens-college-basketball/player/_/id/4685664/justin-mcbride,TX
Xavier DuSell,NEVADA,580,https://www.espn.com/mens-college-basketball/player/_/id/4703394/xavier-dusell,AZ
Tre Coleman,NEVADA,680,https://www.espn.com/mens-college-basketball/player/_/id/4433217/tre-coleman,IN
Tyler Rolison,NEVADA,543,https://www.espn.com/mens-college-basketball/player/_/id/4845370/tyler-rolison,CA
Brandon Love,NEVADA,421,https://www.espn.com/mens-college-basketball/player/_/id/4897159/brandon-love,TX
K.J. Hymes,NEVADA,333,https://www.espn.com/mens-college-basketball/player/_/id/4397343/kj-hymes,AZ
Daniel Foster,NEVADA,395,https://www.espn.com/mens-college-basketball/player/_/id/4702876/daniel-foster,VI
Chuck Bailey III,NEVADA,265,https://www.espn.com/mens-college-basketball/player/_/id/5177732/chuck-bailey-iii,MI
Jeriah Coleman,NEVADA,19,https://www.espn.com/mens-college-basketball/player/_/id/4703196/jeriah-coleman,AK
Jordan Malmlov,NEVADA,6,https://www.espn.com/mens-college-basketball/player/_/id/5241242/jordan-malmlov,WI
Donovan Dent,NEW MEXICO,930,https://www.espn.com/mens-college-basketball/player/_/id/5107782/donovan-dent,CA
Nelly Junior Joseph,NEW MEXICO,808,https://www.espn.com/mens-college-basketball/player/_/id/4703015/nelly-junior-joseph,Ni
Mustapha Amzil,NEW MEXICO,690,https://www.espn.com/mens-college-basketball/player/_/id/4711607/mustapha-amzil,Fi
Tru Washington,NEW MEXICO,707,https://www.espn.com/mens-college-basketball/player/_/id/4845368/tru-washington,AZ
CJ Noland,NEW MEXICO,547,https://www.espn.com/mens-college-basketball/player/_/id/4694228/cj-noland,TX
Filip Borovicanin,NEW MEXICO,593,https://www.espn.com/mens-college-basketball/player/_/id/5105569/filip-borovicanin,Se
Jovan Milicevic,NEW MEXICO,311,https://www.espn.com/mens-college-basketball/player/_/id/5101673/jovan-milicevic,ON
Braden Appelhans,NEW MEXICO,274,https://www.espn.com/mens-college-basketball/player/_/id/5107781/braden-appelhans,MO
Kayde Dotson,NEW MEXICO,203,https://www.espn.com/mens-college-basketball/player/_/id/5241246/kayde-dotson,TX
Atiki Ally Atiki,NEW MEXICO,237,https://www.espn.com/mens-college-basketball/player/_/id/4896973/atiki-ally-atiki,Ta
Ibrahima Sacko,NEW MEXICO,104,https://www.espn.com/mens-college-basketball/player/_/id/5174558/ibrahima-sacko,Gu
Quinton Webb,NEW MEXICO,48,https://www.espn.com/mens-college-basketball/player/_/id/5107783/quinton-webb,CA
RJ Davis,NORTH CAROLINA,972,https://www.espn.com/mens-college-basketball/player/_/id/4433176/rj-davis,NY
Ian Jackson,NORTH CAROLINA,707,https://www.espn.com/mens-college-basketball/player/_/id/4869770/ian-jackson,NY
Seth Trimble,NORTH CAROLINA,752,https://www.espn.com/mens-college-basketball/player/_/id/4712836/seth-trimble,WI
Elliot Cadeau,NORTH CAROLINA,796,https://www.espn.com/mens-college-basketball/player/_/id/4869764/elliot-cadeau,NJ
Ven-Allen Lubin,NORTH CAROLINA,502,https://www.espn.com/mens-college-basketball/player/_/id/4684799/ven-allen-lubin,FL
Drake Powell,NORTH CAROLINA,687,https://www.espn.com/mens-college-basketball/player/_/id/5037873/drake-powell,NC
Jalen Washington,NORTH CAROLINA,464,https://www.espn.com/mens-college-basketball/player/_/id/4433625/jalen-washington,IN
Jae'Lyn Withers,NORTH CAROLINA,424,https://www.espn.com/mens-college-basketball/player/_/id/4431740/jaelyn-withers,NC
Cade Tyson,NORTH CAROLINA,201,https://www.espn.com/mens-college-basketball/player/_/id/5107970/cade-tyson,NC
Ty Claude,NORTH CAROLINA,81,https://www.espn.com/mens-college-basketball/player/_/id/4593677/ty-claude,NC
James Brown,NORTH CAROLINA,39,https://www.espn.com/mens-college-basketball/player/_/id/4869763/james-brown,IL
Dante Mayo Jr.,NORTH CAROLINA,8,https://www.espn.com/mens-college-basketball/player/_/id/5238174/dante-mayo-jr,MD
John Holbrook,NORTH CAROLINA,7,https://www.espn.com/mens-college-basketball/player/_/id/5238173/john-holbrook,NC
Russell Hawkins,NORTH CAROLINA,10,https://www.espn.com/mens-college-basketball/player/_/id/5238172/russell-hawkins,NC
Atin Wright,NORTH TEXAS,734,https://www.espn.com/mens-college-basketball/player/_/id/4702491/atin-wright,CA
Brenen Lorient,NORTH TEXAS,612,https://www.espn.com/mens-college-basketball/player/_/id/5106864/brenen-lorient,FL
Johnathan Massie,NORTH TEXAS,547,https://www.espn.com/mens-college-basketball/player/_/id/4897338/johnathan-massie,TX
Moulaye Sissoko,NORTH TEXAS,617,https://www.espn.com/mens-college-basketball/player/_/id/4431824/moulaye-sissoko,Ma
Jasper Floyd,NORTH TEXAS,721,https://www.espn.com/mens-college-basketball/player/_/id/5177104/jasper-floyd,FL
Latrell Jossell,NORTH TEXAS,563,https://www.espn.com/mens-college-basketball/player/_/id/4601284/latrell-jossell,IL
Grant Newell,NORTH TEXAS,506,https://www.espn.com/mens-college-basketball/player/_/id/5105587/grant-newell,IL
Tyran Mason,NORTH TEXAS,30,https://www.espn.com/mens-college-basketball/player/_/id/5240285/tyran-mason,Fr
Rondel Walker,NORTH TEXAS,561,https://www.espn.com/mens-college-basketball/player/_/id/4433163/rondel-walker,OK
Ma'Syn Howell,NORTH TEXAS,11,https://www.espn.com/mens-college-basketball/player/_/id/5240287/masyn-howell,CA
Brock Vice,NORTH TEXAS,16,https://www.espn.com/mens-college-basketball/player/_/id/5175357/brock-vice,TN
Alex Cotton,NORTH TEXAS,20,https://www.espn.com/mens-college-basketball/player/_/id/5175065/alex-cotton,TX
Matthew Stone,NORTH TEXAS,53,https://www.espn.com/mens-college-basketball/player/_/id/4897523/matthew-stone,OK
Grayson Allo,NORTH TEXAS,9,https://www.espn.com/mens-college-basketball/player/_/id/5106884/grayson-allo,TX
Nick Martinelli,NORTHWESTERN,1013,https://www.espn.com/mens-college-basketball/player/_/id/5105832/nick-martinelli,IL
Brooks Barnhizer,NORTHWESTERN,626,https://www.espn.com/mens-college-basketball/player/_/id/4684208/brooks-barnhizer,IN
Jalen Leach,NORTHWESTERN,725,https://www.espn.com/mens-college-basketball/player/_/id/4702945/jalen-leach,NY
Ty Berry,NORTHWESTERN,764,https://www.espn.com/mens-college-basketball/player/_/id/4702288/ty-berry,KS
Matthew Nicholson,NORTHWESTERN,656,https://www.espn.com/mens-college-basketball/player/_/id/4702289/matthew-nicholson,MI
K.J. Windham,NORTHWESTERN,327,https://www.espn.com/mens-college-basketball/player/_/id/5101650/kj-windham,IN
Justin Mullins,NORTHWESTERN,522,https://www.espn.com/mens-college-basketball/player/_/id/5107289/justin-mullins,IL
Angelo Ciaravino,NORTHWESTERN,304,https://www.espn.com/mens-college-basketball/player/_/id/5239575/angelo-ciaravino,IL
Jordan Clayton,NORTHWESTERN,73,https://www.espn.com/mens-college-basketball/player/_/id/5093250/jordan-clayton,MA
Luke Hunger,NORTHWESTERN,258,https://www.espn.com/mens-college-basketball/player/_/id/5105833/luke-hunger,PQ
Keenan Fitzmorris,NORTHWESTERN,161,https://www.espn.com/mens-college-basketball/player/_/id/4397113/keenan-fitzmorris,KS
Blake Barkley,NORTHWESTERN,11,https://www.espn.com/mens-college-basketball/player/_/id/5174800/blake-barkley,WV
Blake Smith,NORTHWESTERN,58,https://www.espn.com/mens-college-basketball/player/_/id/5105834/blake-smith,PA
Gus Hurlburt,NORTHWESTERN,2,https://www.espn.com/mens-college-basketball/player/_/id/5105835/gus-hurlburt,ND
Markus Burton,NOTRE DAME,644,https://www.espn.com/mens-college-basketball/player/_/id/5101623/markus-burton,IN
Tae Davis,NOTRE DAME,833,https://www.espn.com/mens-college-basketball/player/_/id/5105594/tae-davis,IN
Braeden Shrewsberry,NOTRE DAME,901,https://www.espn.com/mens-college-basketball/player/_/id/4912455/braeden-shrewsberry,IN
Matt Allocco,NOTRE DAME,725,https://www.espn.com/mens-college-basketball/player/_/id/4898232/matt-allocco,OH
Kebba Njie,NOTRE DAME,645,https://www.espn.com/mens-college-basketball/player/_/id/5105845/kebba-njie,OH
J.R. Konieczny,NOTRE DAME,372,https://www.espn.com/mens-college-basketball/player/_/id/4575837/jr-konieczny,IN
Sir Mohammed,NOTRE DAME,225,https://www.espn.com/mens-college-basketball/player/_/id/5137653/sir-mohammed,NC
Burke Chebuhar,NOTRE DAME,76,https://www.espn.com/mens-college-basketball/player/_/id/4897895/burke-chebuhar,GA
Garrett Sundra,NOTRE DAME,146,https://www.espn.com/mens-college-basketball/player/_/id/5142610/garrett-sundra,VA
Nikita Konstantynovskyi,NOTRE DAME,216,https://www.espn.com/mens-college-basketball/player/_/id/4897154/nikita-konstantynovskyi,Uk
Logan Imes,NOTRE DAME,215,https://www.espn.com/mens-college-basketball/player/_/id/4872727/logan-imes,IN
Cole Certa,NOTRE DAME,63,https://www.espn.com/mens-college-basketball/player/_/id/5144373/cole-certa,IL
Julian Roper II,NOTRE DAME,411,https://www.espn.com/mens-college-basketball/player/_/id/4683949/julian-roper-ii,MI
JT Kelly,NOTRE DAME,2,https://www.espn.com/mens-college-basketball/player/_/id/5181205/jt-kelly,FL
Thomas Hattan,NOTRE DAME,2,https://www.espn.com/mens-college-basketball/player/_/id/5181206/thomas-hattan,CA
Thomas Crowe,NOTRE DAME,2,https://www.espn.com/mens-college-basketball/player/_/id/5181208/thomas-crowe,OH
Bruce Thornton,OHIO STATE,960,https://www.espn.com/mens-college-basketball/player/_/id/5105837/bruce-thornton,GA
Devin Royal,OHIO STATE,719,https://www.espn.com/mens-college-basketball/player/_/id/4895776/devin-royal,OH
John Mobley Jr.,OHIO STATE,726,https://www.espn.com/mens-college-basketball/player/_/id/5060708/john-mobley-jr,OH
Micah Parrish,OHIO STATE,799,https://www.espn.com/mens-college-basketball/player/_/id/4702719/micah-parrish,MI
Meechie Johnson Jr.,OHIO STATE,289,https://www.espn.com/mens-college-basketball/player/_/id/4710770/meechie-johnson-jr,OH
Aaron Bradshaw,OHIO STATE,308,https://www.espn.com/mens-college-basketball/player/_/id/4685683/aaron-bradshaw,NJ
Sean Stewart,OHIO STATE,468,https://www.espn.com/mens-college-basketball/player/_/id/4869739/sean-stewart,FL
Ques Glover,OHIO STATE,333,https://www.espn.com/mens-college-basketball/player/_/id/4592827/ques-glover,TN
Evan Mahaffey,OHIO STATE,507,https://www.espn.com/mens-college-basketball/player/_/id/5105847/evan-mahaffey,OH
Ivan Njegovan,OHIO STATE,110,https://www.espn.com/mens-college-basketball/player/_/id/5239599/ivan-njegovan,Cr
Kalen Etzler,OHIO STATE,17,https://www.espn.com/mens-college-basketball/player/_/id/4433608/kalen-etzler,OH
Austin Parks,OHIO STATE,107,https://www.espn.com/mens-college-basketball/player/_/id/4711260/austin-parks,OH
Colin White,OHIO STATE,125,https://www.espn.com/mens-college-basketball/player/_/id/5101675/colin-white,OH
Braylen Nash,OHIO STATE,14,https://www.espn.com/mens-college-basketball/player/_/id/5239598/braylen-nash,OH
Colby Baumann,OHIO STATE,18,https://www.espn.com/mens-college-basketball/player/_/id/5105842/colby-baumann,TX
Bryce Thompson,OKLAHOMA STATE,692,https://www.espn.com/mens-college-basketball/player/_/id/4432200/bryce-thompson,OK
Marchelus Avery,OKLAHOMA STATE,600,https://www.espn.com/mens-college-basketball/player/_/id/4896927/marchelus-avery,VA
Abou Ousmane,OKLAHOMA STATE,590,https://www.espn.com/mens-college-basketball/player/_/id/4702773/abou-ousmane,NY
Arturo Dean,OKLAHOMA STATE,602,https://www.espn.com/mens-college-basketball/player/_/id/5106868/arturo-dean,FL
Brandon Newman,OKLAHOMA STATE,500,https://www.espn.com/mens-college-basketball/player/_/id/4592726/brandon-newman,IN
Khalil Brantley,OKLAHOMA STATE,544,https://www.espn.com/mens-college-basketball/player/_/id/4709132/khalil-brantley,NY
Robert Jennings II,OKLAHOMA STATE,481,https://www.espn.com/mens-college-basketball/player/_/id/5106286/robert-jennings-ii,TX
Jamyron Keller,OKLAHOMA STATE,530,https://www.espn.com/mens-college-basketball/player/_/id/4711257/jamyron-keller,SC
Patrick Suemnick,OKLAHOMA STATE,292,https://www.espn.com/mens-college-basketball/player/_/id/4703002/patrick-suemnick,WI
Andrija Vukovic,OKLAHOMA STATE,40,https://www.espn.com/mens-college-basketball/player/_/id/5240264/andrija-vukovic,Se
Davonte Davis,OKLAHOMA STATE,367,https://www.espn.com/mens-college-basketball/player/_/id/4432197/davonte-davis,AR
Connor Dow,OKLAHOMA STATE,138,https://www.espn.com/mens-college-basketball/player/_/id/5101865/connor-dow,OK
Tyler Caron,OKLAHOMA STATE,17,https://www.espn.com/mens-college-basketball/player/_/id/4606380/tyler-caron,TX
Kirk Cole,OKLAHOMA STATE,8,https://www.espn.com/mens-college-basketball/player/_/id/4897148/kirk-cole,OK
Jaxton Bobik,OKLAHOMA STATE,2,https://www.espn.com/mens-college-basketball/player/_/id/5240266/jaxton-bobik,AZ
Jalon Moore,OKLAHOMA,821,https://www.espn.com/mens-college-basketball/player/_/id/4701819/jalon-moore,AL
Jeremiah Fears,OKLAHOMA,787,https://www.espn.com/mens-college-basketball/player/_/id/5144091/jeremiah-fears,IL
Duke Miles,OKLAHOMA,684,https://www.espn.com/mens-college-basketball/player/_/id/4702049/duke-miles,AL
Brycen Goodine,OKLAHOMA,495,https://www.espn.com/mens-college-basketball/player/_/id/4431716/brycen-goodine,MA
Kobe Elvis,OKLAHOMA,637,https://www.espn.com/mens-college-basketball/player/_/id/4683135/kobe-elvis,ON
Sam Godwin,OKLAHOMA,511,https://www.espn.com/mens-college-basketball/player/_/id/4703886/sam-godwin,OK
Glenn Taylor Jr.,OKLAHOMA,574,https://www.espn.com/mens-college-basketball/player/_/id/4833075/glenn-taylor-jr,NV
Dayton Forsythe,OKLAHOMA,284,https://www.espn.com/mens-college-basketball/player/_/id/5238221/dayton-forsythe,OK
Mohamed Wague,OKLAHOMA,258,https://www.espn.com/mens-college-basketball/player/_/id/5106293/mohamed-wague,NY
Luke Northweather,OKLAHOMA,268,https://www.espn.com/mens-college-basketball/player/_/id/5106269/luke-northweather,MO
Jacolb Fredson-Cole,OKLAHOMA,69,https://www.espn.com/mens-college-basketball/player/_/id/5238222/jacolb-fredson-cole,TX
Jake Moser,OKLAHOMA,6,https://www.espn.com/mens-college-basketball/player/_/id/4897746/jake-moser,OK
Reid Lovelace,OKLAHOMA,7,https://www.espn.com/mens-college-basketball/player/_/id/5175059/reid-lovelace,OK
Ace Baldwin Jr.,PENN STATE,911,https://www.espn.com/mens-college-basketball/player/_/id/4433182/ace-baldwin-jr,MD
Yanic Konan Niederhauser,PENN STATE,626,https://www.espn.com/mens-college-basketball/player/_/id/5108024/yanic-konan-niederhauser,Sw
Nick Kern Jr.,PENN STATE,735,https://www.espn.com/mens-college-basketball/player/_/id/4684145/nick-kern-jr,MO
Zach Hicks,PENN STATE,885,https://www.espn.com/mens-college-basketball/player/_/id/4708214/zach-hicks,NJ
Puff Johnson,PENN STATE,393,https://www.espn.com/mens-college-basketball/player/_/id/4701846/puff-johnson,PA
Freddie Dilione V,PENN STATE,665,https://www.espn.com/mens-college-basketball/player/_/id/5125192/freddie-dilione-v,NC
D'Marco Dunn,PENN STATE,583,https://www.espn.com/mens-college-basketball/player/_/id/4683638/dmarco-dunn,AZ
Dominick Stewart,PENN STATE,179,https://www.espn.com/mens-college-basketball/player/_/id/5173445/dominick-stewart,MS
Kachi Nzeh,PENN STATE,313,https://www.espn.com/mens-college-basketball/player/_/id/4895787/kachi-nzeh,PA
Jahvin Carter,PENN STATE,193,https://www.espn.com/mens-college-basketball/player/_/id/5149117/jahvin-carter,TN
Miles Goodman,PENN STATE,76,https://www.espn.com/mens-college-basketball/player/_/id/5061587/miles-goodman,WA
Joe Sedora,PENN STATE,12,https://www.espn.com/mens-college-basketball/player/_/id/5239602/joe-sedora,PA
Eli Rice,PENN STATE,7,https://www.espn.com/mens-college-basketball/player/_/id/5093264/eli-rice,TN
Hudson Ward,PENN STATE,20,https://www.espn.com/mens-college-basketball/player/_/id/5239603/hudson-ward,AB
Jaland Lowe,PITTSBURGH,910,https://www.espn.com/mens-college-basketball/player/_/id/4684270/jaland-lowe,TX
Ishmael Leggett,PITTSBURGH,922,https://www.espn.com/mens-college-basketball/player/_/id/4606837/ishmael-leggett,MD
Cameron Corhen,PITTSBURGH,779,https://www.espn.com/mens-college-basketball/player/_/id/4712902/cameron-corhen,TX
Damian Dunn,PITTSBURGH,400,https://www.espn.com/mens-college-basketball/player/_/id/4431946/damian-dunn,NC
Zack Austin,PITTSBURGH,853,https://www.espn.com/mens-college-basketball/player/_/id/4702099/zack-austin,NC
Guillermo Diaz Graham,PITTSBURGH,611,https://www.espn.com/mens-college-basketball/player/_/id/5105410/guillermo-diaz-graham,Sp
Brandin Cummings,PITTSBURGH,393,https://www.espn.com/mens-college-basketball/player/_/id/5060728/brandin-cummings,PA
Amsal Delalic,PITTSBURGH,226,https://www.espn.com/mens-college-basketball/player/_/id/5238181/amsal-delalic,Bo
Jorge Diaz Graham,PITTSBURGH,181,https://www.espn.com/mens-college-basketball/player/_/id/5105411/jorge-diaz-graham,Sp
Papa Amadou Kante,PITTSBURGH,146,https://www.espn.com/mens-college-basketball/player/_/id/5174565/papa-amadou-kante,Se
Amdy Ndiaye,PITTSBURGH,18,https://www.espn.com/mens-college-basketball/player/_/id/5238179/amdy-ndiaye,Se
Marlon Barnes Jr.,PITTSBURGH,11,https://www.espn.com/mens-college-basketball/player/_/id/4701543/marlon-barnes-jr,OH
Bryce Hopkins,PROVIDENCE,92,https://www.espn.com/mens-college-basketball/player/_/id/4565698/bryce-hopkins,IL
Bensley Joseph,PROVIDENCE,810,https://www.espn.com/mens-college-basketball/player/_/id/4683753/bensley-joseph,MA
Jayden Pierre,PROVIDENCE,931,https://www.espn.com/mens-college-basketball/player/_/id/5105619/jayden-pierre,NJ
Corey Floyd Jr.,PROVIDENCE,673,https://www.espn.com/mens-college-basketball/player/_/id/4684718/corey-floyd-jr,NJ
Wesley Cardet Jr.,PROVIDENCE,474,https://www.espn.com/mens-college-basketball/player/_/id/4897374/wesley-cardet-jr,FL
Jabri Abdur-Rahim,PROVIDENCE,356,https://www.espn.com/mens-college-basketball/player/_/id/4432191/jabri-abdur-rahim,NJ
Oswin Erhunmwunse,PROVIDENCE,502,https://www.espn.com/mens-college-basketball/player/_/id/5164558/oswin-erhunmwunse,Ni
Rich Barron,PROVIDENCE,434,https://www.espn.com/mens-college-basketball/player/_/id/5142324/rich-barron,IL
Ryan Mela,PROVIDENCE,431,https://www.espn.com/mens-college-basketball/player/_/id/5156117/ryan-mela,MA
Christ Essandoko,PROVIDENCE,290,https://www.espn.com/mens-college-basketball/player/_/id/5105978/christ-essandoko,Fr
Justyn Fernandez,PROVIDENCE,208,https://www.espn.com/mens-college-basketball/player/_/id/4917385/justyn-fernandez,VA
Eli DeLaurier,PROVIDENCE,108,https://www.espn.com/mens-college-basketball/player/_/id/4858612/eli-delaurier,VA
Anton Bonke,PROVIDENCE,99,https://www.espn.com/mens-college-basketball/player/_/id/5240529/anton-bonke,Va
Nilavan Jotham Daniels,PROVIDENCE,15,https://www.espn.com/mens-college-basketball/player/_/id/5240530/nilavan-jotham-daniels,MO
Luke Fonts,PROVIDENCE,1,https://www.espn.com/mens-college-basketball/player/_/id/4897415/luke-fonts,RI
Kieran O'Haire,PROVIDENCE,1,https://www.espn.com/mens-college-basketball/player/_/id/4897416/kieran-ohaire,NY
Trey Kaufman-Renn,PURDUE,812,https://www.espn.com/mens-college-basketball/player/_/id/4897438/trey-kaufman-renn,IN
Braden Smith,PURDUE,985,https://www.espn.com/mens-college-basketball/player/_/id/5105854/braden-smith,IN
Fletcher Loyer,PURDUE,834,https://www.espn.com/mens-college-basketball/player/_/id/5105853/fletcher-loyer,IN
Daniel Jacobsen,PURDUE,26,https://www.espn.com/mens-college-basketball/player/_/id/5144147/daniel-jacobsen,IL
C.J. Cox,PURDUE,485,https://www.espn.com/mens-college-basketball/player/_/id/5175591/cj-cox,MA
Caleb Furst,PURDUE,494,https://www.espn.com/mens-college-basketball/player/_/id/4433598/caleb-furst,IN
Myles Colvin,PURDUE,461,https://www.espn.com/mens-college-basketball/player/_/id/4894452/myles-colvin,IN
Camden Heide,PURDUE,531,https://www.espn.com/mens-college-basketball/player/_/id/5105855/camden-heide,MN
Gicarri Harris,PURDUE,427,https://www.espn.com/mens-college-basketball/player/_/id/5101658/gicarri-harris,GA
Raleigh Burgess,PURDUE,177,https://www.espn.com/mens-college-basketball/player/_/id/5061582/raleigh-burgess,OH
Will Berg,PURDUE,111,https://www.espn.com/mens-college-basketball/player/_/id/5105857/will-berg,Sw
